Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἔχει,ἔχω,present,active,indicative,third person,singular,Luke 24:39,"εἰμι αὐτός· ψηλαφήσατέ με καὶ ἴδετε, ὅτι πνεῦμα σάρκα καὶ ὀστέα οὐκ",καθὼς ἐμὲ θεωρεῖτε ἔχοντα.
ἔχει,ἔχω,present,active,indicative,third person,singular,John 3:36,ὁ πιστεύων εἰς τὸν υἱὸν,"ζωὴν αἰώνιον· ὁ δὲ ἀπειθῶν τῷ υἱῷ οὐκ ὄψεται ζωήν, ἀλλʼ ἡ ὀργὴ"
ἔχει,ἔχω,present,active,indicative,third person,singular,John 4:44,αὐτὸς γὰρ Ἰησοῦς ἐμαρτύρησεν ὅτι προφήτης ἐν τῇ ἰδίᾳ πατρίδι τιμὴν οὐκ,.
ἔχει,ἔχω,present,active,indicative,third person,singular,John 5:6,τοῦτον ἰδὼν ὁ Ἰησοῦς κατακείμενον καὶ γνοὺς ὅτι πολὺν ἤδη χρόνον,", λέγει αὐτῷ· θέλεις ὑγιὴς γενέσθαι;"
ἔχει,ἔχω,present,active,indicative,third person,singular,John 5:24,Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ὁ τὸν λόγον μου ἀκούων καὶ πιστεύων τῷ πέμψαντί με,"ζωὴν αἰώνιον καὶ εἰς κρίσιν οὐκ ἔρχεται, ἀλλὰ μεταβέβηκεν ἐκ τοῦ θανάτου εἰς τὴν ζωήν."
ἔχει,ἔχω,present,active,indicative,third person,singular,John 5:26,ὥσπερ γὰρ ὁ πατὴρ,"ζωὴν ἐν ἑαυτῷ, οὕτως καὶ τῷ υἱῷ ἔδωκεν ζωὴν ἔχειν ἐν ἑαυτῷ."
ἔχει,ἔχω,present,active,indicative,third person,singular,John 6:9,ἔστιν παιδάριον  ὧδε ὃς,πέντε ἄρτους κριθίνους καὶ δύο ὀψάρια· ἀλλὰ ταῦτα τί ἐστιν εἰς τοσούτους;
ἔχει,ἔχω,present,active,indicative,third person,singular,John 6:47,"Ἀμὴν ἀμὴν λέγω ὑμῖν, ὁ πιστεύων",ζωὴν αἰώνιον.
ἔχει,ἔχω,present,active,indicative,third person,singular,John 6:54,ὁ τρώγων μου τὴν σάρκα καὶ πίνων μου τὸ αἷμα,"ζωὴν αἰώνιον, κἀγὼ ἀναστήσω αὐτὸν  τῇ ἐσχάτῃ ἡμέρᾳ."
ἔχει,ἔχω,present,active,indicative,third person,singular,John 9:21,"πῶς δὲ νῦν βλέπει οὐκ οἴδαμεν, ἢ τίς ἤνοιξεν αὐτοῦ τοὺς ὀφθαλμοὺς ἡμεῖς οὐκ οἴδαμεν· αὐτὸν ἐρωτήσατε, ἡλικίαν",", αὐτὸς περὶ ἑαυτοῦ λαλήσει."
ἔχει,ἔχω,present,active,indicative,third person,singular,John 9:23,διὰ τοῦτο οἱ γονεῖς αὐτοῦ εἶπαν ὅτι ἡλικίαν,",  αὐτὸν ἐπερωτήσατε."
ἔχει,ἔχω,present,active,indicative,third person,singular,John 10:20,ἔλεγον δὲ πολλοὶ ἐξ αὐτῶν·  δαιμόνιον,καὶ μαίνεται· τί αὐτοῦ ἀκούετε;
ἔχει,ἔχω,present,active,indicative,third person,singular,John 12:48,ὁ ἀθετῶν ἐμὲ καὶ μὴ λαμβάνων τὰ ῥήματά μου,τὸν κρίνοντα αὐτόν· ὁ λόγος ὃν ἐλάλησα ἐκεῖνος κρινεῖ αὐτὸν ἐν τῇ ἐσχάτῃ ἡμέρᾳ.
ἔχει,ἔχω,present,active,indicative,third person,singular,John 14:30,"Οὐκέτι πολλὰ λαλήσω μεθʼ ὑμῶν, ἔρχεται γὰρ ὁ τοῦ κόσμου ἄρχων· καὶ ἐν ἐμοὶ οὐκ","οὐδέν,"
ἔχει,ἔχω,present,active,indicative,third person,singular,John 15:13,μείζονα ταύτης ἀγάπην οὐδεὶς,", ἵνα τις τὴν ψυχὴν αὐτοῦ θῇ ὑπὲρ τῶν φίλων αὐτοῦ."
ἔχει,ἔχω,present,active,indicative,third person,singular,John 16:15,πάντα ὅσα,ὁ πατὴρ ἐμά ἐστιν· διὰ τοῦτο εἶπον  ὅτι ἐκ τοῦ ἐμοῦ λαμβάνει καὶ ἀναγγελεῖ ὑμῖν.
ἔχει,ἔχω,present,active,indicative,third person,singular,John 16:21,ἡ γυνὴ ὅταν τίκτῃ λύπην,", ὅτι ἦλθεν ἡ ὥρα αὐτῆς· ὅταν δὲ γεννήσῃ τὸ παιδίον, οὐκέτι μνημονεύει τῆς"
ἔχει,ἔχω,present,active,indicative,third person,singular,John 19:11,ἦν δεδομένον σοι ἄνωθεν· διὰ τοῦτο ὁ παραδούς μέ σοι μείζονα ἁμαρτίαν,.
ἔχει,ἔχω,present,active,indicative,third person,singular,Acts 7:1,Εἶπεν δὲ ὁ ἀρχιερεύς·  εἰ ταῦτα οὕτως,;
ἔχει,ἔχω,present,active,indicative,third person,singular,Acts 9:14,καὶ ὧδε,ἐξουσίαν παρὰ τῶν ἀρχιερέων δῆσαι πάντας τοὺς ἐπικαλουμένους τὸ ὄνομά σου.
ἔχει,ἔχω,present,active,indicative,third person,singular,Acts 14:9,οὗτος ἤκουσεν τοῦ Παύλου λαλοῦντος · ὃς ἀτενίσας αὐτῷ καὶ ἰδὼν ὅτι,"πίστιν τοῦ σωθῆναι,"
ἔχει,ἔχω,present,active,indicative,third person,singular,Acts 15:21,Μωϋσῆς γὰρ ἐκ γενεῶν ἀρχαίων κατὰ πόλιν τοὺς κηρύσσοντας αὐτὸν,ἐν ταῖς συναγωγαῖς κατὰ πᾶν σάββατον ἀναγινωσκόμενος.
ἔχει,ἔχω,present,active,indicative,third person,singular,Acts 23:17,"προσκαλεσάμενος δὲ ὁ Παῦλος ἕνα τῶν ἑκατονταρχῶν ἔφη· τὸν νεανίαν τοῦτον ἀπάγαγε πρὸς τὸν χιλίαρχον,",γὰρ ἀπαγγεῖλαί τι αὐτῷ.
ἔχει,ἔχω,present,active,indicative,third person,singular,Romans 4:2,"εἰ γὰρ Ἀβραὰμ ἐξ ἔργων ἐδικαιώθη,","καύχημα, ἀλλʼ οὐ πρὸς θεόν."
ἔχει,ἔχω,present,active,indicative,third person,singular,Romans 8:9,εἴπερ πνεῦμα θεοῦ οἰκεῖ ἐν ὑμῖν. εἰ δέ τις πνεῦμα Χριστοῦ οὐκ,", οὗτος οὐκ ἔστιν αὐτοῦ."
ἔχει,ἔχω,present,active,indicative,third person,singular,Romans 9:21,ἢ οὐκ,ἐξουσίαν ὁ κεραμεὺς τοῦ πηλοῦ ἐκ τοῦ αὐτοῦ φυράματος ποιῆσαι ὃ μὲν εἰς
ἔχει,ἔχω,present,active,indicative,third person,singular,Romans 12:4,"καθάπερ γὰρ ἐν ἑνὶ σώματι πολλὰ μέλη ἔχομεν, τὰ δὲ μέλη πάντα οὐ τὴν αὐτὴν","πρᾶξιν,"
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 7:7,θέλω δὲ πάντας ἀνθρώπους εἶναι ὡς καὶ ἐμαυτόν· ἀλλʼ ἕκαστος ἴδιον,"χάρισμα ἐκ θεοῦ, ὁ μὲν οὕτως, ὁ δὲ οὕτως."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 7:12,Τοῖς δὲ λοιποῖς λέγω ἐγὼ οὐχ ὁ κύριος· εἴ τις ἀδελφὸς γυναῖκα,"ἄπιστον καὶ αὕτη συνευδοκεῖ οἰκεῖν μετʼ αὐτοῦ, μὴ ἀφιέτω αὐτήν·"
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 7:13,καὶ γυνὴ εἴ τις,"ἄνδρα ἄπιστον καὶ οὗτος συνευδοκεῖ οἰκεῖν μετʼ αὐτῆς, μὴ ἀφιέτω τὸν ἄνδρα."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 7:37,"ὃς δὲ ἕστηκεν ἐν τῇ καρδίᾳ αὐτοῦ ἑδραῖος μὴ ἔχων ἀνάγκην, ἐξουσίαν δὲ","περὶ τοῦ ἰδίου θελήματος καὶ τοῦτο κέκρικεν ἐν τῇ ἰδίᾳ καρδίᾳ, τηρεῖν τὴν ἑαυτοῦ παρθένον, καλῶς ποιήσει."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 12:12,Καθάπερ γὰρ τὸ σῶμα ἕν ἐστιν καὶ μέλη πολλὰ,", πάντα δὲ τὰ μέλη τοῦ σώματος  πολλὰ ὄντα ἕν ἐστιν σῶμα, οὕτως καὶ ὁ Χριστός·"
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 12:23,"καὶ ἃ δοκοῦμεν ἀτιμότερα εἶναι τοῦ σώματος τούτοις τιμὴν περισσοτέραν περιτίθεμεν, καὶ τὰ ἀσχήμονα ἡμῶν εὐσχημοσύνην περισσοτέραν",","
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 14:26,"Τί οὖν ἐστιν, ἀδελφοί; ὅταν συνέρχησθε, ἕκαστος  ψαλμὸν",", διδαχὴν ἔχει, ἀποκάλυψιν ἔχει, γλῶσσαν ἔχει, ἑρμηνείαν ἔχει· πάντα πρὸς οἰκοδομὴν γινέσθω."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 14:26,"Τί οὖν ἐστιν, ἀδελφοί; ὅταν συνέρχησθε, ἕκαστος  ψαλμὸν ἔχει, διδαχὴν",", ἀποκάλυψιν ἔχει, γλῶσσαν ἔχει, ἑρμηνείαν ἔχει· πάντα πρὸς οἰκοδομὴν γινέσθω."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 14:26,"Τί οὖν ἐστιν, ἀδελφοί; ὅταν συνέρχησθε, ἕκαστος  ψαλμὸν ἔχει, διδαχὴν ἔχει, ἀποκάλυψιν",", γλῶσσαν ἔχει, ἑρμηνείαν ἔχει· πάντα πρὸς οἰκοδομὴν γινέσθω."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 14:26,"Τί οὖν ἐστιν, ἀδελφοί; ὅταν συνέρχησθε, ἕκαστος  ψαλμὸν ἔχει, διδαχὴν ἔχει, ἀποκάλυψιν ἔχει, γλῶσσαν",", ἑρμηνείαν ἔχει· πάντα πρὸς οἰκοδομὴν γινέσθω."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Corinthians 14:26,"Τί οὖν ἐστιν, ἀδελφοί; ὅταν συνέρχησθε, ἕκαστος  ψαλμὸν ἔχει, διδαχὴν ἔχει, ἀποκάλυψιν ἔχει, γλῶσσαν ἔχει, ἑρμηνείαν",· πάντα πρὸς οἰκοδομὴν γινέσθω.
ἔχει,ἔχω,present,active,indicative,third person,singular,2 Corinthians 8:12,"εἰ γὰρ ἡ προθυμία πρόκειται, καθὸ ἐὰν ἔχῃ εὐπρόσδεκτος, οὐ καθὸ οὐκ",.
ἔχει,ἔχω,present,active,indicative,third person,singular,Ephesians 5:5,"τοῦτο γὰρ ἴστε γινώσκοντες, ὅτι πᾶς πόρνος ἢ ἀκάθαρτος ἢ πλεονέκτης, ὅ ἐστιν εἰδωλολάτρης, οὐκ",κληρονομίαν ἐν τῇ βασιλείᾳ τοῦ Χριστοῦ καὶ θεοῦ.
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Timothy 5:4,εἰ δέ τις χήρα τέκνα ἢ ἔκγονα,", μανθανέτωσαν πρῶτον τὸν ἴδιον οἶκον εὐσεβεῖν καὶ ἀμοιβὰς ἀποδιδόναι τοῖς προγόνοις· τοῦτο γάρ"
ἔχει,ἔχω,present,active,indicative,third person,singular,1 Timothy 5:16,εἴ τις  πιστὴ,"χήρας, ἐπαρκείτω αὐταῖς καὶ μὴ βαρείσθω ἡ ἐκκλησία, ἵνα ταῖς ὄντως χήραις ἐπαρκέσῃ."
ἔχει,ἔχω,present,active,indicative,third person,singular,Hebrews 3:3,"πλείονος γὰρ οὗτος δόξης παρὰ Μωϋσῆν ἠξίωται, καθʼ ὅσον πλείονα τιμὴν",τοῦ οἴκου ὁ κατασκευάσας αὐτόν·
ἔχει,ἔχω,present,active,indicative,third person,singular,Hebrews 7:24,ὁ δὲ διὰ τὸ μένειν αὐτὸν εἰς τὸν αἰῶνα ἀπαράβατον,τὴν ἱερωσύνην·
ἔχει,ἔχω,present,active,indicative,third person,singular,Hebrews 10:35,"Μὴ ἀποβάλητε οὖν τὴν παρρησίαν ὑμῶν, ἥτις",μεγάλην μισθαποδοσίαν.
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 2:23,πᾶς ὁ ἀρνούμενος τὸν υἱὸν οὐδὲ τὸν πατέρα,", ὁ ὁμολογῶν τὸν υἱὸν καὶ τὸν πατέρα ἔχει."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 2:23,"πᾶς ὁ ἀρνούμενος τὸν υἱὸν οὐδὲ τὸν πατέρα ἔχει, ὁ ὁμολογῶν τὸν υἱὸν καὶ τὸν πατέρα",.
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 3:15,"πᾶς ὁ μισῶν τὸν ἀδελφὸν αὐτοῦ ἀνθρωποκτόνος ἐστίν, καὶ οἴδατε ὅτι πᾶς ἀνθρωποκτόνος οὐκ",ζωὴν αἰώνιον ἐν αὐτῷ μένουσαν.
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 4:16,καὶ ἡμεῖς ἐγνώκαμεν καὶ πεπιστεύκαμεν τὴν ἀγάπην ἣν,"ὁ θεὸς ἐν ἡμῖν.  Ὁ θεὸς ἀγάπη ἐστίν, καὶ ὁ μένων ἐν τῇ"
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 4:18,"φόβος οὐκ ἔστιν ἐν τῇ ἀγάπῃ, ἀλλʼ ἡ τελεία ἀγάπη ἔξω βάλλει τὸν φόβον, ὅτι ὁ φόβος κόλασιν",", ὁ δὲ φοβούμενος οὐ τετελείωται ἐν τῇ ἀγάπῃ."
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 5:10,ὁ πιστεύων εἰς τὸν υἱὸν τοῦ θεοῦ,"τὴν μαρτυρίαν  ἐν αὑτῷ, ὁ μὴ πιστεύων τῷ θεῷ ψεύστην πεποίηκεν αὐτόν, ὅτι"
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 5:12,ὁ ἔχων τὸν υἱὸν,τὴν ζωήν· ὁ μὴ ἔχων τὸν υἱὸν τοῦ θεοῦ τὴν ζωὴν οὐκ ἔχει.
ἔχει,ἔχω,present,active,indicative,third person,singular,1 John 5:12,ὁ ἔχων τὸν υἱὸν ἔχει τὴν ζωήν· ὁ μὴ ἔχων τὸν υἱὸν τοῦ θεοῦ τὴν ζωὴν οὐκ,.
ἔχει,ἔχω,present,active,indicative,third person,singular,2 John 9,Πᾶς ὁ προάγων καὶ μὴ μένων ἐν τῇ διδαχῇ τοῦ Χριστοῦ θεὸν οὐκ,"· ὁ μένων ἐν τῇ διδαχῇ, οὗτος καὶ τὸν πατέρα καὶ τὸν υἱὸν ἔχει."
ἔχει,ἔχω,present,active,indicative,third person,singular,2 John 9,"ὁ μένων ἐν τῇ διδαχῇ, οὗτος καὶ τὸν πατέρα καὶ τὸν υἱὸν",.
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 9:11,"ἔχουσιν ἐπʼ αὐτῶν  βασιλέα τὸν ἄγγελον τῆς ἀβύσσου, ὄνομα αὐτῷ Ἑβραϊστὶ Ἀβαδδών, καὶ ἐν τῇ Ἑλληνικῇ ὄνομα",Ἀπολλύων.
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 12:6,"καὶ ἡ γυνὴ ἔφυγεν εἰς τὴν ἔρημον, ὅπου","ἐκεῖ τόπον ἡτοιμασμένον ἀπὸ τοῦ θεοῦ, ἵνα ἐκεῖ τρέφωσιν αὐτὴν ἡμέρας χιλίας διακοσίας ἑξήκοντα.  Καὶ"
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 12:12,"κατέβη ὁ διάβολος πρὸς ὑμᾶς      ἔχων θυμὸν μέγαν,        εἰδὼς ὅτι ὀλίγον καιρὸν",.  Καὶ
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 13:9,Εἴ τις,οὖς ἀκουσάτω.
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 13:14,"θηρίου, λέγων τοῖς κατοικοῦσιν ἐπὶ τῆς γῆς ποιῆσαι εἰκόνα τῷ θηρίῳ, ὃς",τὴν πληγὴν τῆς μαχαίρης καὶ ἔζησεν.
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 19:16,καὶ,ἐπὶ τὸ ἱμάτιον καὶ ἐπὶ τὸν μηρὸν αὐτοῦ ὄνομα γεγραμμένον· Βασιλεὺς βασιλέων καὶ κύριος κυρίων.
ἔχει,ἔχω,present,active,indicative,third person,singular,Revelation 20:6,μακάριος καὶ ἅγιος ὁ ἔχων μέρος ἐν τῇ ἀναστάσει τῇ πρώτῃ· ἐπὶ τούτων ὁ δεύτερος θάνατος οὐκ,"ἐξουσίαν, ἀλλʼ ἔσονται ἱερεῖς τοῦ θεοῦ καὶ τοῦ Χριστοῦ καὶ βασιλεύσουσιν μετʼ αὐτοῦ [τὰ] χίλια ἔτη."
ἔχε,ἔχω,present,active,imperative,second person,singular,Luke 14:18,"εἶπεν αὐτῷ· ἀγρὸν ἠγόρασα καὶ ἔχω ἀνάγκην ἐξελθὼν ἰδεῖν αὐτόν· ἐρωτῶ σε,",με παρῃτημένον.
ἔχε,ἔχω,present,active,imperative,second person,singular,Luke 14:19,"καὶ ἕτερος εἶπεν· ζεύγη βοῶν ἠγόρασα πέντε καὶ πορεύομαι δοκιμάσαι αὐτά· ἐρωτῶ σε,",με παρῃτημένον.
ἔχε,ἔχω,present,active,imperative,second person,singular,Romans 14:22,σὺ πίστιν [ἣν] ἔχεις κατὰ σεαυτὸν,ἐνώπιον τοῦ θεοῦ. μακάριος ὁ μὴ κρίνων ἑαυτὸν ἐν ᾧ δοκιμάζει·
ἔχε,ἔχω,present,active,imperative,second person,singular,2 Timothy 1:13,Ὑποτύπωσιν,ὑγιαινόντων λόγων ὧν παρʼ ἐμοῦ ἤκουσας ἐν πίστει καὶ ἀγάπῃ τῇ ἐν Χριστῷ Ἰησοῦ·
ἔσχον,ἔχω,aorist,active,indicative,third person,plural,Matthew 22:28,ἐν τῇ ἀναστάσει οὖν τίνος τῶν ἑπτὰ ἔσται γυνή; πάντες γὰρ,αὐτήν·
ἔσχον,ἔχω,aorist,active,indicative,third person,plural,Mark 12:23,ἐν τῇ ἀναστάσει [ὅταν ἀναστῶσιν] τίνος αὐτῶν ἔσται γυνή; οἱ γὰρ ἑπτὰ,αὐτὴν γυναῖκα.
ἔσχον,ἔχω,aorist,active,indicative,third person,plural,Luke 20:33,ἡ γυνὴ οὖν ἐν τῇ ἀναστάσει τίνος αὐτῶν γίνεται γυνή; οἱ γὰρ ἑπτὰ,αὐτὴν γυναῖκα.
ἔσχον,ἔχω,aorist,active,indicative,first person,singular,Philemon 7,χαρὰν γὰρ πολλὴν,"καὶ παράκλησιν ἐπὶ τῇ ἀγάπῃ σου, ὅτι τὰ σπλάγχνα τῶν ἁγίων ἀναπέπαυται διὰ σοῦ, ἀδελφέ."
ἔσχον,ἔχω,aorist,active,indicative,first person,singular,Jude 3,"Ἀγαπητοί, πᾶσαν σπουδὴν ποιούμενος  γράφειν ὑμῖν περὶ τῆς κοινῆς ἡμῶν σωτηρίας ἀνάγκην",γράψαι ὑμῖν παρακαλῶν ἐπαγωνίζεσθαι τῇ ἅπαξ παραδοθείσῃ τοῖς ἁγίοις πίστει.
ἔσχομεν,ἔχω,aorist,active,indicative,first person,plural,1 Thessalonians 1:9,αὐτοὶ γὰρ περὶ ἡμῶν ἀπαγγέλλουσιν ὁποίαν εἴσοδον,"πρὸς ὑμᾶς, καὶ πῶς ἐπεστρέψατε πρὸς τὸν θεὸν ἀπὸ τῶν εἰδώλων δουλεύειν θεῷ ζῶντι καὶ ἀληθινῷ"
