Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 13:28,ὁ δὲ ἔφη αὐτοῖς· ἐχθρὸς ἄνθρωπος τοῦτο ἐποίησεν. οἱ δὲ δοῦλοι,αὐτῷ· θέλεις οὖν ἀπελθόντες συλλέξωμεν αὐτά;
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 13:31,Ἄλλην παραβολὴν παρέθηκεν αὐτοῖς,"· ὁμοία ἐστὶν ἡ βασιλεία τῶν οὐρανῶν κόκκῳ σινάπεως, ὃν λαβὼν ἄνθρωπος ἔσπειρεν ἐν τῷ ἀγρῷ αὐτοῦ·"
λέγοντος,λέγω,present,active,participle,—,"masculine, neuter",genitive,singular,Matthew 13:35,ὅπως πληρωθῇ τὸ ῥηθὲν διὰ  τοῦ προφήτου,"·        ἀνοίξω ἐν παραβολαῖς τὸ στόμα μου,           ἐρεύξομαι κεκρυμμένα ἀπὸ καταβολῆς [κόσμου]."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 13:36,Τότε ἀφεὶς τοὺς ὄχλους ἦλθεν εἰς τὴν οἰκίαν . καὶ προσῆλθον αὐτῷ οἱ μαθηταὶ αὐτοῦ,· διασάφησον ἡμῖν τὴν παραβολὴν τῶν ζιζανίων τοῦ ἀγροῦ.
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 13:51,Συνήκατε ταῦτα πάντα;,αὐτῷ· ναί.
λέγειν,λέγω,present,active,infinitive,—,—,—,—,Matthew 13:54,"καὶ ἐλθὼν εἰς τὴν πατρίδα αὐτοῦ ἐδίδασκεν αὐτοὺς ἐν τῇ συναγωγῇ αὐτῶν, ὥστε ἐκπλήσσεσθαι αὐτοὺς καὶ",· πόθεν τούτῳ  ἡ σοφία αὕτη καὶ αἱ δυνάμεις;
λέγεται,λέγω,present,passive,indicative,third person,—,—,singular,Matthew 13:55,οὐχ οὗτός ἐστιν ὁ τοῦ τέκτονος υἱός; οὐχ ἡ μήτηρ αὐτοῦ,Μαριὰμ καὶ οἱ ἀδελφοὶ αὐτοῦ Ἰάκωβος καὶ Ἰωσὴφ καὶ Σίμων καὶ Ἰούδας;
ἔλεγεν,λέγω,imperfect,active,indicative,third person,—,—,singular,Matthew 14:4,—,γὰρ ὁ Ἰωάννης αὐτῷ· οὐκ ἔξεστίν σοι ἔχειν αὐτήν.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 14:15,Ὀψίας δὲ γενομένης προσῆλθον αὐτῷ οἱ μαθηταὶ,"· ἔρημός ἐστιν ὁ τόπος καὶ ἡ ὥρα ἤδη παρῆλθεν· ἀπόλυσον  τοὺς ὄχλους, ἵνα"
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 14:17,οἱ δὲ,αὐτῷ· οὐκ ἔχομεν ὧδε εἰ μὴ πέντε ἄρτους καὶ δύο ἰχθύας.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 14:26,οἱ δὲ μαθηταὶ ἰδόντες αὐτὸν ἐπὶ τῆς θαλάσσης περιπατοῦντα ἐταράχθησαν,"ὅτι φάντασμά ἐστιν, καὶ ἀπὸ τοῦ φόβου ἔκραξαν."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 14:27,εὐθὺς δὲ ἐλάλησεν [ὁ Ἰησοῦς] αὐτοῖς,"· θαρσεῖτε, ἐγώ εἰμι· μὴ φοβεῖσθε."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 14:30,"βλέπων δὲ τὸν ἄνεμον [ἰσχυρὸν] ἐφοβήθη, καὶ ἀρξάμενος καταποντίζεσθαι ἔκραξεν","· κύριε, σῶσόν με."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 14:31,εὐθέως δὲ ὁ Ἰησοῦς ἐκτείνας τὴν χεῖρα ἐπελάβετο αὐτοῦ καὶ,"αὐτῷ· ὀλιγόπιστε, εἰς τί ἐδίστασας;"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 14:33,οἱ δὲ ἐν τῷ πλοίῳ  προσεκύνησαν αὐτῷ,· ἀληθῶς θεοῦ υἱὸς εἶ.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 15:1,Τότε προσέρχονται τῷ Ἰησοῦ  ἀπὸ Ἱεροσολύμων Φαρισαῖοι καὶ γραμματεῖς,·
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Matthew 15:5,ὑμεῖς δὲ,"· ὃς ἂν εἴπῃ τῷ πατρὶ ἢ τῇ μητρί· δῶρον ὃ ἐὰν ἐξ ἐμοῦ ὠφεληθῇς ,"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 15:7,"ὑποκριταί, καλῶς ἐπροφήτευσεν περὶ ὑμῶν Ἠσαΐας",·
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 15:12,Τότε προσελθόντες οἱ μαθηταὶ,αὐτῷ· οἶδας ὅτι οἱ Φαρισαῖοι ἀκούσαντες τὸν λόγον ἐσκανδαλίσθησαν;
λέγουσα,λέγω,present,active,participle,—,feminine,nominative,singular,Matthew 15:22,καὶ ἰδοὺ γυνὴ Χαναναία ἀπὸ τῶν ὁρίων ἐκείνων ἐξελθοῦσα ἔκραζεν,"· ἐλέησόν με, κύριε υἱὸς Δαυίδ· ἡ θυγάτηρ μου κακῶς δαιμονίζεται."
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 15:23,ὁ δὲ οὐκ ἀπεκρίθη αὐτῇ λόγον. καὶ προσελθόντες οἱ μαθηταὶ αὐτοῦ ἠρώτουν αὐτὸν,"· ἀπόλυσον αὐτήν, ὅτι κράζει ὄπισθεν ἡμῶν."
λέγουσα,λέγω,present,active,participle,—,feminine,nominative,singular,Matthew 15:25,ἡ δὲ ἐλθοῦσα προσεκύνει αὐτῷ,"· κύριε, βοήθει μοι."
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 15:33,καὶ,αὐτῷ οἱ μαθηταί · πόθεν  ἡμῖν ἐν ἐρημίᾳ ἄρτοι τοσοῦτοι ὥστε χορτάσαι ὄχλον τοσοῦτον;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 15:34,καὶ,αὐτοῖς ὁ Ἰησοῦς· πόσους ἄρτους ἔχετε; οἱ δὲ εἶπαν· ἑπτὰ καὶ ὀλίγα ἰχθύδια.
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Matthew 16:2,ὁ δὲ ἀποκριθεὶς εἶπεν αὐτοῖς· [ὀψίας γενομένης,"· εὐδία, πυρράζει γὰρ ὁ οὐρανός·"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 16:7,οἱ δὲ διελογίζοντο ἐν ἑαυτοῖς,ὅτι ἄρτους οὐκ ἐλάβομεν.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 16:13,Ἐλθὼν δὲ ὁ Ἰησοῦς εἰς τὰ μέρη Καισαρείας τῆς Φιλίππου ἠρώτα τοὺς μαθητὰς αὐτοῦ,· τίνα  λέγουσιν οἱ ἄνθρωποι εἶναι τὸν υἱὸν τοῦ ἀνθρώπου;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 16:13,Ἐλθὼν δὲ ὁ Ἰησοῦς εἰς τὰ μέρη Καισαρείας τῆς Φιλίππου ἠρώτα τοὺς μαθητὰς αὐτοῦ λέγων· τίνα,οἱ ἄνθρωποι εἶναι τὸν υἱὸν τοῦ ἀνθρώπου;
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 16:15,—,αὐτοῖς· ὑμεῖς δὲ τίνα με λέγετε εἶναι;
λέγετε,λέγω,present,active,indicative,second person,—,—,plural,Matthew 16:15,λέγει αὐτοῖς· ὑμεῖς δὲ τίνα με,εἶναι;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 16:18,κἀγὼ δέ σοι,"ὅτι σὺ εἶ Πέτρος, καὶ ἐπὶ ταύτῃ τῇ πέτρᾳ οἰκοδομήσω μου τὴν ἐκκλησίαν"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 16:22,καὶ προσλαβόμενος αὐτὸν ὁ Πέτρος ἤρξατο ἐπιτιμᾶν αὐτῷ,"·  ἵλεώς σοι, κύριε· οὐ μὴ ἔσται σοι τοῦτο."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 16:28,Ἀμὴν,ὑμῖν ὅτι εἰσίν τινες τῶν ὧδε ἑστώτων οἵτινες οὐ μὴ γεύσωνται θανάτου ἕως
λέγουσα,λέγω,present,active,participle,—,feminine,nominative,singular,Matthew 17:5,"ἔτι αὐτοῦ λαλοῦντος ἰδοὺ νεφέλη φωτεινὴ ἐπεσκίασεν αὐτούς, καὶ ἰδοὺ φωνὴ ἐκ τῆς νεφέλης","· οὗτός ἐστιν ὁ υἱός μου ὁ ἀγαπητός, ἐν ᾧ εὐδόκησα· ἀκούετε αὐτοῦ."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 17:9,Καὶ καταβαινόντων αὐτῶν ἐκ τοῦ ὄρους ἐνετείλατο αὐτοῖς ὁ Ἰησοῦς,· μηδενὶ εἴπητε τὸ ὅραμα ἕως οὗ ὁ υἱὸς τοῦ ἀνθρώπου ἐκ νεκρῶν ἐγερθῇ.
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 17:10,Καὶ ἐπηρώτησαν αὐτὸν οἱ μαθηταὶ,· τί οὖν οἱ γραμματεῖς λέγουσιν ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;
λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 17:10,Καὶ ἐπηρώτησαν αὐτὸν οἱ μαθηταὶ  λέγοντες· τί οὖν οἱ γραμματεῖς,ὅτι Ἠλίαν δεῖ ἐλθεῖν πρῶτον;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 17:12,—,"δὲ ὑμῖν ὅτι Ἠλίας ἤδη ἦλθεν, καὶ οὐκ ἐπέγνωσαν αὐτὸν ἀλλʼ ἐποίησαν ἐν"
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 17:15,καὶ,"· κύριε, ἐλέησόν μου τὸν υἱόν, ὅτι σεληνιάζεται καὶ κακῶς πάσχει· πολλάκις γὰρ πίπτει"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 17:20,ὁ δὲ,"αὐτοῖς· διὰ τὴν ὀλιγοπιστίαν ὑμῶν· ἀμὴν γὰρ λέγω ὑμῖν, ἐὰν ἔχητε πίστιν ὡς"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 17:20,ὁ δὲ  λέγει αὐτοῖς· διὰ τὴν ὀλιγοπιστίαν ὑμῶν· ἀμὴν γὰρ,"ὑμῖν, ἐὰν ἔχητε πίστιν ὡς κόκκον σινάπεως, ἐρεῖτε τῷ ὄρει τούτῳ· μετάβα ἔνθεν"
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 17:25,—,· ναί. καὶ ἐλθόντα εἰς τὴν οἰκίαν προέφθασεν αὐτὸν ὁ Ἰησοῦς λέγων· τί σοι
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 17:25,λέγει· ναί. καὶ ἐλθόντα εἰς τὴν οἰκίαν προέφθασεν αὐτὸν ὁ Ἰησοῦς,"· τί σοι δοκεῖ, Σίμων; οἱ βασιλεῖς τῆς γῆς ἀπὸ τίνων λαμβάνουσιν τέλη ἢ"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 18:1,Ἐν ἐκείνῃ  τῇ ὥρᾳ προσῆλθον οἱ μαθηταὶ τῷ Ἰησοῦ,· τίς ἄρα μείζων ἐστὶν ἐν τῇ βασιλείᾳ τῶν οὐρανῶν;
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 18:3,καὶ εἶπεν· ἀμὴν,"ὑμῖν, ἐὰν μὴ στραφῆτε καὶ γένησθε ὡς τὰ παιδία, οὐ μὴ εἰσέλθητε εἰς τὴν βασιλείαν τῶν οὐρανῶν."
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 18:10,Ὁρᾶτε μὴ καταφρονήσητε ἑνὸς τῶν μικρῶν τούτων·,γὰρ ὑμῖν ὅτι οἱ ἄγγελοι αὐτῶν ἐν οὐρανοῖς διὰ παντὸς βλέπουσιν τὸ πρόσωπον
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 18:13,"καὶ ἐὰν γένηται εὑρεῖν αὐτό, ἀμὴν",ὑμῖν ὅτι χαίρει ἐπʼ αὐτῷ μᾶλλον ἢ ἐπὶ τοῖς ἐνενήκοντα ἐννέα τοῖς μὴ πεπλανημένοις.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 18:18,Ἀμὴν,"ὑμῖν· ὅσα ἐὰν δήσητε ἐπὶ τῆς γῆς ἔσται δεδεμένα ἐν οὐρανῷ, καὶ ὅσα"
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 18:19,Πάλιν [ἀμὴν],ὑμῖν ὅτι ἐὰν δύο συμφωνήσωσιν ἐξ ὑμῶν ἐπὶ τῆς γῆς περὶ παντὸς πράγματος
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 18:22,—,αὐτῷ ὁ Ἰησοῦς· οὐ λέγω σοι ἕως ἑπτάκις ἀλλʼ ἕως ἑβδομηκοντάκις ἑπτά.
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 18:22,λέγει αὐτῷ ὁ Ἰησοῦς· οὐ,σοι ἕως ἑπτάκις ἀλλʼ ἕως ἑβδομηκοντάκις ἑπτά.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 18:26,πεσὼν οὖν ὁ δοῦλος  προσεκύνει αὐτῷ,"·  μακροθύμησον ἐπʼ ἐμοί, καὶ πάντα ἀποδώσω σοι."
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 18:28,"τῶν συνδούλων αὐτοῦ, ὃς ὤφειλεν αὐτῷ ἑκατὸν δηνάρια, καὶ κρατήσας αὐτὸν ἔπνιγεν",· ἀπόδος  εἴ τι ὀφείλεις.
λέγων,λέγω,present,active,participle,—,masculine,nominative,singular,Matthew 18:29,πεσὼν οὖν ὁ σύνδουλος αὐτοῦ  παρεκάλει αὐτὸν,"· μακροθύμησον ἐπʼ ἐμοί, καὶ ἀποδώσω σοι."
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 18:32,Τότε προσκαλεσάμενος αὐτὸν ὁ κύριος αὐτοῦ,"αὐτῷ· δοῦλε πονηρέ, πᾶσαν τὴν ὀφειλὴν ἐκείνην ἀφῆκά σοι, ἐπεὶ παρεκάλεσάς με·"
λέγοντες,λέγω,present,active,participle,—,masculine,nominative,plural,Matthew 19:3,Καὶ προσῆλθον αὐτῷ  Φαρισαῖοι πειράζοντες αὐτὸν καὶ,·  εἰ ἔξεστιν ἀνθρώπῳ ἀπολῦσαι τὴν γυναῖκα αὐτοῦ κατὰ πᾶσαν αἰτίαν;
Λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 19:7,—,αὐτῷ· τί οὖν Μωϋσῆς ἐνετείλατο δοῦναι βιβλίον ἀποστασίου καὶ ἀπολῦσαι [αὐτήν];
λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 19:8,—,αὐτοῖς  ὅτι Μωϋσῆς πρὸς τὴν σκληροκαρδίαν ὑμῶν ἐπέτρεψεν ὑμῖν ἀπολῦσαι τὰς γυναῖκας ὑμῶν
λέγω,λέγω,present,active,indicative,first person,—,—,singular,Matthew 19:9,—,δὲ ὑμῖν ὅτι ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ μὴ ἐπὶ πορνείᾳ καὶ γαμήσῃ ἄλλην μοιχᾶται.
Λέγουσιν,λέγω,present,active,indicative,third person,—,—,plural,Matthew 19:10,—,"αὐτῷ οἱ μαθηταὶ [αὐτοῦ]· εἰ οὕτως ἐστὶν ἡ αἰτία τοῦ ἀνθρώπου μετὰ τῆς γυναικός, οὐ συμφέρει γαμῆσαι."
Λέγει,λέγω,present,active,indicative,third person,—,—,singular,Matthew 19:18,—,"αὐτῷ· ποίας; ὁ δὲ Ἰησοῦς εἶπεν· τὸ οὐ φονεύσεις, οὐ μοιχεύσεις, οὐ κλέψεις, οὐ ψευδομαρτυρήσεις,"
